trade_id,strategy_key,direction,entry_time,entry_price,outcome,hold_bars,net_pnl_dol,equity_after_trade,drawdown_pct_after_trade
133,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.673230859,11080.0,loss,6,-5.875,938.6007750034332,8.014113472546008
134,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.673237095,11072.0,loss,1,-11.75,926.8507750034332,9.165651160860437
135,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.673237236,11088.0,win,78,87.68421173095703,1014.5349867343903,0.5723171627039124
136,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.673253416,11256.0,loss,1,-10.933334350585938,1003.6016523838043,1.6438189979075262
137,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.673253834,11272.0,loss,2,-4.700000286102295,998.901652097702,2.10443410127224
138,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.673254887,11264.0,loss,1,-8.699999809265137,990.2016522884369,2.9570619879698694
139,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.673255175,11280.0,loss,3,-7.909091472625732,982.2925608158112,3.7321783208255965
140,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.673256719,11264.0,win,66,208.25,1190.5425608158112,0.0
141,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.673296984,11096.0,loss,1,-9.1578950881958,1181.3846657276154,0.7692203025417601
142,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.673301689,11080.0,loss,1,-10.235295295715332,1171.1493704319,1.6289371772330492
143,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.673302620,11096.0,loss,1,-8.285715103149414,1162.8636553287506,2.3248984453015913
144,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.673304402,11080.0,loss,1,-8.699999809265137,1154.1636555194855,3.0556576886589664
145,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.673305960,11096.0,loss,5,-9.666667938232422,1144.496987581253,3.867612528106991
146,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.673309088,11080.0,loss,1,-9.666667938232422,1134.8303196430206,4.679567367555016
147,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.673309700,11096.0,loss,9,-10.235295295715332,1124.5950243473053,5.539284242246305
148,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.673316902,11080.0,win,18,3.0,1127.5950243473053,5.287298290736577
149,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.673326813,11072.0,loss,2,-11.75,1115.8450243473053,6.274243267483011
150,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.673326815,11064.0,loss,1,-9.666667938232422,1106.1783564090729,7.086198106931035
151,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.673326836,11080.0,loss,1,-9.666667938232422,1096.5116884708405,7.89815294637906
152,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.673326845,11064.0,loss,4,-5.529412269592285,1090.9822762012482,8.362597683726651
